lon,lat,date,APEX,FBC,HPWI,PWI,LBI,TRI,BPI,VSI,CMA,PHI,HMI,NDSI,NDVI,BSI,NDWI,IronRatio,B02,B03,B04,B05,B07,B08,B8A,B11,B12
-102.080599,31.109572,2023-07-15,0.5670798978487308,1.0,0.4631152499097968,1.0,0.06613953405741255,0.00035912315450398083,0.04434031852080858,0.09420825421430049,0.0,0.028869361556241344,0.0,0.09033126834628476,0.12848325451232329,0.18778250462090407,-0.38815098391975855,1.6506043460619741,0.16491188964960185,0.21350808379634123,0.2722042817729255,0.3123553010943835,0.34819481464228125,0.3524636507304425,0.37214645072799585,0.48440293080056884,0.4041397440055332
-103.58212,31.426204,2023-07-15,0.0,1.0,0.0,1.0,0.047363315243153015,0.0,0.011257915303218981,0.06308487795696426,0.0,0.00513180774145399,0.0,0.04884678004337186,0.08203667665018215,0.19686219332122448,-0.365859934894892,1.6301897923434414,0.18028902895616716,0.22797900663772463,0.29390533467585483,0.32593438318553813,0.3488239544303672,0.3464368820552885,0.3629822616849167,0.49103882296412327,0.44530160789236056
-104.048655,31.352628,2023-07-15,0.2582942062770893,1.0,0.210940268459623,1.0,0.055902474914512015,1.938745207089073e-05,0.021739041096533664,0.07478338110654453,0.0,0.010686606827635824,0.0,0.06186097851051277,0.0959347134425476,0.19692180914414678,-0.37310028469998263,1.6267435890934763,0.18882483840445646,0.24162422179870155,0.3071695953360612,0.34369181690930833,0.37374320148910334,0.37236008001673954,0.39566437541224864,0.5292302415282333,0.4675673661408835
-103.981845,31.411366,2023-07-15,0.1798182357354371,1.0,0.14685155918394027,1.0,0.05728909321468431,2.3855010528426613e-06,0.01191788786548184,0.05069326828503001,0.0,0.004885712067806233,0.0,0.057655972151315245,0.09935696471236793,0.16974259870291908,-0.3375109439119056,1.5770795811094942,0.1923107239340433,0.24232554338959805,0.3032893159447646,0.3405796914221358,0.3727151640109742,0.3702057405021111,0.39210699463183024,0.48923535157973663,0.43589600391124034
-102.297594,31.524282,2023-07-15,0.0,1.0,0.0,1.0,0.03369204139915858,0.0,0.006739185364165011,0.041010974340304485,0.0,0.003653535222902838,0.0,0.04155595621271072,0.10901257968433677,0.19305373225133177,-0.3821622938502781,1.7837281353257715,0.1681434220176929,0.22377699576929816,0.2999221526229136,0.336532264096375,0.3699031431583556,0.3733132843412935,0.3911754257192091,0.5006106339978945,0.46066394949775746
-103.13393,31.322359,2023-07-15,0.0,1.0,0.0,1.0,0.0361695450980759,0.0,0.008632985910063272,0.04222945804756229,0.0,0.004344080937950628,0.0,0.045653041474524515,0.11599741701280772,0.18434104462720677,-0.37845481444581464,1.7438642353602989,0.15523603525218826,0.20332114567827356,0.2707105699154217,0.30483666157488354,0.33956627223483193,0.34175499325215525,0.3558246365698779,0.450922987825833,0.4115485394218003
-103.45902,32.267651,2023-07-15,0.24660779898570964,1.0,0.20139636917166287,1.0,0.028225610911488414,8.707315925582483e-05,0.025423883446620665,0.047424106975342904,0.0,0.016349965277143802,0.0,0.0635595581796159,0.16598343611548239,0.1744570060168323,-0.42369738912875854,1.6797101860448957,0.13454674740910336,0.16795094901658525,0.2259995421222806,0.26721989296470816,0.31785407895267725,0.3159550230716397,0.33513260192740185,0.4149058551984113,0.36531534070445365
-102.258689,31.84187,2023-07-15,0.40687827598048415,1.0,0.33228392538406204,1.0,0.03353592196394284,0.00018789600788796416,0.04887999113313033,0.0759629318075653,0.0,0.03441271385841605,0.0,0.07591675805244133,0.17474803029884112,0.1888061441896702,-0.42912225161069173,1.5678252329626587,0.12716240258441827,0.1609425202148014,0.19936842345600697,0.23429428848658299,0.28187130485730766,0.283801398066994,0.30406239322973766,0.40289981089335436,0.34604253595262086
-103.760913,31.997865,2023-07-15,0.0,1.0,0.0,0.34309790650438626,0.026827548598223887,0.0,0.0015789465681300507,0.032561497621276615,0.0,0.0021090159336984685,0.0,0.032755549631611224,0.09827530881485817,0.1958351710523501,-0.38404981275575784,1.7562243604959367,0.18067513132291282,0.23411860642045082,0.31730606696510194,0.3583053238417022,0.39162781095819604,0.3864698639081334,0.4111271210176749,0.5260682115035641,0.49269796543194616
-103.785282,31.543292,2023-07-15,0.0,1.0,0.0,1.0,0.03787470676718621,0.0,0.01394128433693597,0.058991642716299746,0.0,0.007060569281323796,0.0,0.04980810129652918,0.10593103441471909,0.19948298011464136,-0.3934109887796658,1.7079015078070503,0.14751934981336548,0.1898311493990823,0.2519485199769626,0.28483237449631527,0.312157835010565,0.31165122383481486,0.32679907722650237,0.43606594364973666,0.39468768286769734
